Age Category,Sex,num,Year,Time
25,M,1,2008,17068
43,F,2,2012,19648
39,F,2,2008,19066
34,M,1,2008,13594
46,M,1,2008,12449
40,M,1,2008,12003
28,M,1,2008,16028
22,F,1,2008,15793
61,M,1,2008,21023
39,M,1,2008,19264
29,F,1,2008,20171
39,M,1,2008,13227
20,M,1,2008,11788
50,M,2,2008,15400
53,M,2,2011,17904
45,F,1,2008,17011
61,M,1,2008,13262
50,M,1,2008,17268
47,M,1,2008,21458
54,M,3,2011,14756
51,M,3,2008,14224
55,M,3,2012,15473
42,M,4,2009,17932
45,M,4,2011,21174
44,M,4,2010,19015
42,M,4,2008,18542
60,M,1,2008,18517
20,M,1,2008,11115
48,F,1,2008,19813
45,F,3,2011,17088
42,F,3,2008,15640
46,F,3,2012,17845
28,M,1,2008,15290
39,M,1,2008,12323
38,M,2,2009,12582
37,M,2,2008,12581
50,M,3,2009,17923
55,M,3,2014,23371
49,M,3,2008,19475
43,F,1,2008,23926
24,F,1,2008,17404
43,M,1,2008,19518
51,M,1,2008,17782
34,M,1,2008,15809
41,F,1,2008,21390
26,M,1,2008,11438
22,M,3,2008,11523
23,M,3,2009,11028
24,M,3,2010,13143
35,M,1,2008,13042
32,F,1,2008,15833
42,M,1,2008,12821
31,M,2,2008,16101
37,M,2,2014,17102
35,M,1,2008,11682
38,F,1,2008,15800
38,F,1,2008,14186
27,F,1,2008,20144
42,F,4,2008,19888
45,F,4,2011,18715
46,F,4,2012,18618
43,F,4,2009,19502
56,M,1,2008,11101
28,M,1,2008,16903
41,F,3,2008,16250
42,F,3,2009,16192
43,F,3,2010,17586
50,M,1,2008,17100
48,M,1,2008,16151
25,M,2,2008,15501
33,M,2,2010,16640
29,F,1,2008,20166
43,F,1,2008,19845
25,F,1,2008,17384
25,F,1,2008,14923
66,M,7,2014,18765
61,M,7,2009,14830
63,M,7,2011,15869
65,M,7,2015,17321
62,M,7,2010,16708
60,M,7,2008,15295
64,M,7,2012,17730
23,F,1,2008,10397
35,F,2,2009,16465
34,F,2,2008,17633
32,F,1,2008,17786
44,M,1,2008,12585
29,M,1,2008,14436
32,F,1,2008,16030
35,F,1,2008,21028
24,F,1,2008,17044
35,M,1,2008,16448
37,M,1,2008,17768
44,F,1,2008,19553
44,F,1,2008,18722
34,M,1,2008,13819
38,M,2,2009,13253
37,M,2,2008,12734
45,M,1,2008,11513
36,M,1,2008,15160
37,M,2,2008,15358
40,M,2,2011,15770
30,M,1,2008,12802
51,F,1,2008,17403
57,F,1,2008,19108
47,M,1,2008,11861
41,M,3,2009,16047
43,M,3,2011,17018
40,M,3,2008,16058
36,M,1,2008,12662
31,F,1,2008,17236
35,F,1,2008,15175
47,M,1,2008,17942
29,F,1,2008,15867
37,M,1,2008,14885
25,M,2,2008,20549
26,M,2,2009,15099
32,M,2,2008,16401
38,M,2,2014,17894
42,F,2,2014,17897
36,F,2,2008,16615
40,M,1,2008,16061
49,M,2,2009,12972
48,M,2,2008,13625
21,M,1,2008,13813
48,F,1,2008,19723
46,F,1,2008,20285
48,F,1,2008,15119
21,F,1,2008,16723
22,M,2,2008,20371
48,M,1,2008,13104
36,M,1,2008,13395
45,F,1,2008,14462
44,M,1,2008,13165
33,M,2,2008,18672
37,M,2,2008,18661
43,M,1,2008,14525
36,M,1,2008,16262
62,M,2,2009,22358
61,M,2,2008,22798
41,M,4,2008,15038
44,M,4,2011,12130
45,M,4,2012,11642
42,M,4,2009,13661
25,F,1,2008,15128
25,M,1,2008,15985
29,F,1,2008,19668
29,M,1,2008,18744
29,M,1,2008,15867
29,M,1,2008,13210
51,F,1,2008,16798
41,M,3,2008,15374
42,M,3,2009,15902
43,M,3,2010,15371
47,F,1,2008,15548
31,M,1,2008,19936
23,M,1,2008,8779
23,M,1,2008,19720
29,M,1,2008,16427
53,M,1,2008,13976
49,F,1,2008,21483
36,F,1,2008,16706
63,F,1,2008,21388
28,F,1,2008,16883
27,F,1,2008,17832
36,F,1,2008,16112
22,F,1,2008,15456
26,M,1,2008,12222
33,F,1,2008,17108
49,F,1,2008,16176
33,M,2,2011,10283
30,M,2,2008,11378
27,F,1,2008,19263
31,M,1,2008,12112
41,F,1,2008,17218
57,M,1,2008,18809
35,F,1,2008,16456
50,F,1,2008,17415
55,M,1,2008,12172
29,F,1,2008,21985
33,M,1,2008,18225
34,M,1,2008,15857
32,M,1,2008,15705
33,M,1,2008,14157
55,M,1,2008,19366
26,F,1,2008,15574
32,M,1,2008,16140
39,F,1,2008,19860
42,F,1,2008,15792
45,M,1,2008,17926
30,M,1,2008,17590
45,M,1,2008,13289
38,M,1,2008,15485
43,F,2,2012,20487
39,F,2,2008,19726
33,M,1,2008,14714
30,M,1,2008,20441
40,F,1,2008,23057
55,M,1,2008,15570
29,F,1,2008,13096
53,M,1,2008,13951
36,M,1,2008,11973
31,M,1,2008,15132
32,F,1,2008,17146
24,M,1,2008,11586
58,M,1,2008,14867
39,M,1,2008,16085
25,F,1,2008,13797
25,F,1,2008,14807
45,M,1,2008,13853
44,M,1,2008,17056
31,M,1,2008,13289
34,M,1,2008,13770
41,M,1,2008,13476
50,M,2,2008,16091
28,M,2,2012,22156
49,F,1,2008,19189
17,M,1,2008,12356
28,M,1,2008,13120
46,M,1,2008,13897
43,M,1,2008,12050
43,M,1,2008,12498
34,F,1,2008,14591
51,F,2,2009,13237
50,F,2,2008,13039
35,M,1,2008,14456
53,M,3,2009,15679
56,M,3,2012,14889
52,M,3,2008,16620
32,F,1,2008,10089
43,F,1,2008,24009
42,F,1,2008,14594
47,M,2,2009,15817
46,M,2,2008,17741
50,M,1,2008,15643
36,M,1,2008,14245
29,F,1,2008,14204
41,M,1,2008,17625
25,F,1,2008,20678
35,M,1,2008,16879
44,M,1,2008,11713
49,M,1,2008,17314
48,M,1,2008,14160
43,M,5,2010,13231
45,M,5,2012,16423
42,M,5,2009,13846
41,M,5,2008,13897
44,M,5,2011,13676
49,M,1,2008,16485
40,M,5,2015,13977
39,M,5,2011,14661
36,M,5,2008,18948
40,M,5,2012,16067
38,M,5,2010,17845
34,M,1,2008,13872
44,F,5,2014,14259
40,F,5,2010,14179
41,F,5,2011,13264
42,F,5,2012,13677
38,F,5,2008,13684
53,M,2,2008,16414
56,M,2,2011,15945
37,M,1,2008,11737
28,F,1,2008,21564
32,M,1,2008,15851
29,F,2,2009,18747
28,F,2,2008,20242
38,F,4,2008,17284
40,F,4,2010,17466
41,F,4,2011,17175
42,F,4,2012,17790
40,F,1,2008,14152
25,F,1,2008,20866
24,M,1,2008,15997
26,M,1,2008,12018
27,M,1,2008,15360
31,M,1,2008,12684
56,F,1,2008,12538
29,M,1,2008,15075
50,M,1,2008,17743
38,F,1,2008,16132
35,M,1,2008,12448
42,M,2,2009,15376
41,M,2,2008,18359
45,M,2,2009,13858
44,M,2,2008,15315
25,F,1,2008,15170
53,M,1,2008,16016
34,M,1,2008,14856
41,M,1,2008,13620
39,M,1,2008,20252
28,M,1,2008,24535
49,M,1,2008,14003
33,F,1,2008,17411
42,M,2,2009,14458
41,M,2,2008,14945
29,F,2,2008,17622
30,F,2,2009,18114
22,F,1,2008,14807
41,M,1,2008,14070
27,F,1,2008,13361
40,M,1,2008,13716
24,M,1,2008,19661
35,F,1,2008,15141
32,M,1,2008,12132
46,M,1,2008,13937
44,M,2,2008,13927
46,M,2,2010,15462
43,F,1,2008,15292
33,F,1,2008,17882
35,M,2,2010,13412
33,M,2,2008,12684
39,M,1,2008,14251
38,M,1,2008,14476
48,F,1,2008,20670
45,M,1,2008,16933
37,F,1,2008,13227
56,M,2,2008,18095
57,M,2,2009,17428
35,F,1,2008,18861
33,M,1,2008,11472
34,M,1,2008,15856
25,M,1,2008,14013
40,F,1,2008,16172
43,M,1,2008,13747
39,M,1,2008,17169
26,M,1,2008,15742
26,M,1,2008,13893
45,M,1,2008,13417
28,F,2,2009,17390
27,F,2,2008,16830
47,M,1,2008,18485
44,M,1,2008,21715
37,M,1,2008,20121
33,F,1,2008,13411
62,M,1,2008,16084
31,M,1,2008,16193
36,F,1,2008,15112
33,M,1,2008,20993
27,F,1,2008,16034
41,F,1,2008,15462
43,M,1,2008,16415
41,M,1,2008,21010
48,M,1,2008,10809
41,F,1,2008,21287
56,M,1,2008,14736
47,M,1,2008,17327
30,M,1,2008,11319
22,F,2,2008,14037
23,F,2,2009,14744
24,F,1,2008,13905
25,M,1,2008,18121
40,M,1,2008,13796
38,M,1,2008,17613
51,F,1,2008,17340
51,M,1,2008,13918
29,F,1,2008,13355
30,M,1,2008,16657
26,F,1,2008,14200
28,F,2,2008,16429
40,M,1,2008,16288
57,M,1,2008,16244
45,M,1,2008,15394
24,M,1,2008,16863
27,F,1,2008,17474
45,M,1,2008,15813
48,F,1,2008,14311
50,M,1,2008,15473
42,F,3,2010,15959
40,F,3,2008,16295
41,F,3,2009,15811
49,M,1,2008,14443
29,M,2,2008,13806
30,M,2,2009,14361
52,F,1,2008,19632
46,F,1,2008,23986
51,F,2,2011,16094
48,F,2,2008,13524
28,F,1,2008,18864
49,M,1,2008,19823
55,M,1,2008,12873
36,F,1,2008,15303
44,F,1,2008,18722
34,F,1,2008,16525
38,M,2,2008,19175
40,M,2,2010,19949
28,F,2,2009,18090
27,F,2,2008,18855
43,F,1,2008,23395
29,M,1,2008,12726
47,F,1,2008,20389
40,M,1,2008,14074
40,F,1,2008,15400
24,M,1,2008,16506
28,M,1,2008,13982
37,M,1,2008,10759
37,F,1,2008,23477
34,M,1,2008,11356
43,M,1,2008,14542
42,F,1,2008,17748
60,M,1,2008,20462
34,M,1,2008,18252
36,M,1,2008,19490
29,F,1,2008,20619
25,F,1,2008,16716
32,F,1,2008,23194
47,F,3,2014,16351
42,F,3,2009,17246
41,F,3,2008,17373
36,F,1,2008,14135
42,M,2,2008,16961
46,M,2,2012,21353
43,M,4,2012,13811
40,M,4,2009,14131
39,M,4,2008,14192
42,M,4,2011,13996
38,F,1,2008,14558
37,F,1,2008,18686
34,M,1,2008,14288
18,M,1,2008,15427
33,M,1,2008,13627
46,M,1,2008,18778
53,M,1,2008,17326
44,F,1,2008,18728
31,M,2,2008,13055
32,M,2,2009,13370
40,M,1,2008,15457
31,F,1,2008,17351
24,M,1,2008,14653
49,F,1,2008,17372
35,M,5,2008,13130
37,M,5,2010,14199
39,M,5,2012,15167
38,M,5,2011,13936
36,M,5,2009,13995
29,M,1,2008,16555
35,F,1,2008,16436
34,F,1,2008,16395
38,F,1,2008,19430
39,M,1,2008,19418
44,M,1,2008,20303
35,M,1,2008,13604
36,M,1,2008,17378
46,M,1,2008,15285
41,M,1,2008,15058
31,M,1,2008,13514
48,F,1,2008,16793
37,M,2,2008,12179
38,M,2,2009,10668
68,M,1,2008,14859
25,F,1,2008,12355
28,F,1,2008,14250
33,F,1,2008,12620
29,M,1,2008,14208
42,M,2,2011,13885
39,M,2,2008,13758
48,M,1,2008,14470
31,M,1,2008,17905
40,F,2,2008,17617
41,F,2,2009,15881
29,F,1,2008,14392
34,F,1,2008,15115
26,F,1,2008,20965
25,F,1,2008,14260
45,F,1,2008,17550
63,F,1,2008,17510
36,M,1,2008,17199
50,M,1,2008,18527
43,M,3,2008,18116
46,M,3,2011,12798
47,M,3,2012,13655
24,F,1,2008,18498
49,M,1,2008,15222
29,F,1,2008,19639
34,F,1,2008,16693
35,F,1,2008,14269
58,F,1,2008,22020
41,M,3,2008,17086
43,M,3,2010,19998
42,M,3,2011,18240
36,M,1,2008,17817
40,M,1,2008,12922
36,M,2,2008,20555
38,M,2,2010,21344
23,M,1,2008,15644
30,M,1,2008,11944
25,M,1,2008,12995
41,F,1,2008,20434
40,M,2,2015,13392
36,M,2,2008,12160
27,F,1,2008,16838
44,M,1,2008,14347
47,M,1,2008,12342
41,M,1,2008,16878
44,M,1,2008,14455
27,M,1,2008,14229
27,F,3,2010,17565
26,F,3,2009,18078
25,F,3,2008,19916
35,F,1,2008,17019
26,F,1,2008,17625
67,M,1,2008,15473
33,M,1,2008,18863
37,M,1,2008,11732
47,M,3,2014,16975
38,M,3,2009,14590
41,M,3,2008,16322
30,F,1,2008,19639
33,M,1,2008,12044
40,M,1,2008,15379
39,M,1,2008,12801
39,M,1,2008,17119
23,M,1,2008,15794
31,F,1,2008,14612
33,F,1,2008,13799
52,F,1,2008,17686
28,M,1,2008,14939
52,M,1,2008,13113
46,M,2,2008,11828
52,M,2,2014,16016
33,M,1,2008,17250
54,M,2,2010,17818
52,M,2,2008,16264
59,M,1,2008,20042
44,M,2,2008,13007
47,M,2,2011,12203
49,M,1,2008,14927
50,M,1,2008,14500
29,M,1,2008,11212
47,M,4,2008,15533
49,M,4,2010,14710
50,M,4,2011,14511
48,M,4,2009,13716
46,M,1,2008,17482
38,M,1,2008,16231
26,F,1,2008,12908
31,F,2,2008,16466
32,F,2,2009,15107
32,M,1,2008,13995
28,F,2,2008,16759
30,F,2,2010,15957
35,M,1,2008,14172
30,F,1,2008,16708
55,M,2,2015,17124
52,M,2,2008,17109
35,M,1,2008,19896
39,M,1,2008,11635
29,M,1,2008,12931
70,F,1,2008,17511
37,M,1,2008,21647
41,M,1,2008,18436
36,M,1,2008,16048
35,M,1,2008,13345
57,M,1,2008,18985
42,F,1,2008,22082
38,F,1,2008,13435
48,M,1,2008,16153
40,M,1,2008,18668
49,F,1,2008,17916
45,F,1,2008,20571
32,F,1,2008,16084
30,M,2,2008,14308
29,F,1,2008,14735
16,F,1,2008,18762
43,M,1,2008,13565
36,F,1,2008,21131
56,F,1,2008,23669
44,M,2,2010,21695
42,M,2,2008,20081
36,M,1,2008,14690
52,M,1,2008,13264
31,F,1,2008,21785
45,F,1,2008,16718
28,F,1,2008,21564
25,M,1,2008,18322
35,F,1,2008,23370
42,F,4,2010,17276
41,F,4,2009,16971
43,F,4,2011,16528
40,F,4,2008,22082
37,M,1,2008,12640
37,M,3,2009,18130
40,M,3,2012,18837
36,M,3,2008,17727
26,M,1,2008,10752
36,F,1,2008,14627
23,M,1,2008,22573
34,M,1,2008,15874
27,F,1,2008,15232
36,M,1,2008,14535
18,M,1,2008,12182
36,M,2,2009,12260
35,M,2,2008,12755
29,F,1,2008,15982
31,F,1,2008,18556
57,M,1,2008,14997
28,M,1,2008,14543
52,F,1,2008,19907
30,M,3,2008,15029
34,M,3,2012,13408
31,M,3,2009,15131
50,M,2,2008,15671
51,M,2,2009,15446
44,M,1,2008,13183
41,F,1,2008,16375
25,F,1,2008,15817
41,F,2,2008,18276
42,F,2,2009,17779
25,F,1,2008,15625
29,M,2,2008,15295
26,M,1,2008,13839
49,F,1,2008,17255
51,M,1,2008,20408
32,F,1,2008,20470
48,M,5,2009,15517
47,M,5,2008,16845
50,M,5,2011,16391
51,M,5,2012,18210
49,M,5,2010,17734
23,F,1,2008,10977
42,F,1,2008,12618
49,F,1,2008,19044
40,F,1,2008,15093
47,M,1,2008,14775
29,M,1,2008,8517
36,M,2,2009,12616
35,M,2,2008,13430
19,F,2,2008,16589
20,F,2,2009,16214
36,F,4,2008,18465
37,F,4,2009,18321
40,F,4,2012,15967
38,F,4,2010,18604
34,F,1,2008,16354
29,M,1,2008,14337
56,M,1,2008,18391
23,M,1,2008,10777
32,F,1,2008,19142
39,M,1,2008,20177
53,F,1,2008,23029
45,F,1,2008,14425
22,M,1,2008,13866
36,M,1,2008,14260
22,M,1,2008,10977
34,M,1,2008,19478
44,M,1,2008,14038
31,M,2,2008,17442
34,F,2,2011,14298
31,F,2,2008,18021
30,F,1,2008,14412
60,M,1,2008,17626
32,F,1,2008,15486
31,M,1,2008,17986
36,M,1,2008,13883
26,M,1,2008,13918
32,M,1,2008,14655
35,F,1,2008,16829
33,M,1,2008,11234
38,F,1,2008,14440
36,M,1,2008,12254
49,M,1,2008,17463
22,M,1,2008,17639
37,M,1,2008,19651
29,F,1,2008,19995
37,M,1,2008,10601
42,F,1,2008,15231
35,F,1,2008,13249
43,M,1,2008,14336
43,M,1,2008,14678
59,M,1,2008,15943
28,F,1,2008,17614
37,M,1,2008,16067
62,M,1,2008,17833
23,F,1,2008,16759
30,M,1,2008,13864
37,F,1,2008,16754
42,F,1,2008,17520
23,M,1,2008,13620
47,M,1,2008,13522
47,F,1,2008,18245
27,M,1,2008,14053
37,M,1,2008,19761
34,F,1,2008,17994
37,M,2,2010,14439
35,M,2,2008,12634
45,M,1,2008,16901
20,F,1,2008,15870
29,F,1,2008,18071
38,F,1,2008,16490
29,F,1,2008,15826
73,M,1,2008,23086
46,M,1,2008,17575
51,M,1,2008,12787
42,M,1,2008,14373
31,M,2,2008,16596
32,M,2,2009,17909
30,F,1,2008,19255
38,M,2,2008,11444
42,M,2,2012,11561
35,M,1,2008,20147
45,M,1,2008,21323
39,M,1,2008,15250
38,M,1,2008,13521
37,M,1,2008,16827
50,M,1,2008,13972
29,M,1,2008,17236
29,M,1,2008,14685
36,M,1,2008,15933
26,M,1,2008,21584
47,F,1,2008,15383
63,F,1,2008,22994
23,F,1,2008,14327
24,F,1,2008,12995
50,M,1,2008,21283
35,F,1,2008,14897
32,F,1,2008,17988
34,F,1,2008,19327
22,F,1,2008,17482
31,M,2,2008,17490
33,M,2,2010,15600
26,F,1,2008,15333
35,F,1,2008,16811
34,M,1,2008,14798
36,M,1,2008,16342
38,F,1,2008,18935
46,M,2,2009,13198
45,M,2,2008,13800
62,M,2,2011,23198
59,M,2,2008,20241
36,F,3,2010,15429
35,F,3,2009,15513
34,F,3,2008,16203
47,F,1,2008,18630
37,F,1,2008,17562
27,M,1,2008,17853
20,M,1,2008,10249
51,F,2,2008,18021
52,F,2,2009,18315
39,M,1,2008,22389
35,F,1,2008,21407
31,F,1,2008,22782
28,F,1,2008,14789
45,F,1,2008,13910
47,M,5,2012,18761
43,M,5,2008,14719
44,M,5,2009,13572
46,M,5,2011,15245
45,M,5,2010,16424
35,M,1,2008,20691
38,M,2,2008,16782
42,M,2,2012,18523
46,M,2,2008,14371
47,M,2,2009,14269
40,M,2,2010,19445
38,M,2,2008,19697
58,M,1,2008,18430
26,F,1,2008,15800
28,F,1,2008,16079
45,M,1,2008,18445
43,M,1,2008,14431
50,M,1,2008,17421
48,M,2,2008,16208
35,M,1,2008,17515
72,M,1,2008,14589
34,M,1,2008,18744
50,M,1,2008,24082
37,M,2,2008,17236
38,M,2,2009,14036
30,M,1,2008,20001
54,F,1,2008,18022
39,M,1,2008,13593
38,M,1,2008,18467
34,M,1,2008,14786
34,F,1,2008,15980
36,M,1,2008,19402
39,M,1,2008,14937
28,F,1,2008,14811
44,F,1,2008,13284
36,M,1,2008,12468
36,F,1,2008,18508
41,F,4,2008,16011
42,F,4,2009,15410
43,F,4,2010,14327
45,F,4,2012,14024
47,M,1,2008,17553
21,M,1,2008,12024
53,M,1,2008,17902
40,M,3,2010,15175
38,M,3,2008,16181
39,M,3,2009,15159
30,F,1,2008,12723
42,M,1,2008,15737
41,M,1,2008,10164
41,M,1,2008,11214
34,M,2,2008,17298
35,M,2,2009,17144
28,F,1,2008,15825
47,M,1,2008,14489
50,M,1,2008,16226
30,F,1,2008,17727
39,M,1,2008,13959
42,F,2,2008,13148
44,F,2,2010,13301
48,M,2,2008,11718
28,F,1,2008,13695
32,M,1,2008,15833
43,F,1,2008,13773
38,F,1,2008,15371
50,M,1,2008,14704
37,F,2,2010,17161
35,F,2,2008,18122
32,F,1,2008,18743
39,M,1,2008,13660
44,M,1,2008,13626
41,M,1,2008,13888
19,F,1,2008,15803
33,M,2,2008,15858
37,M,1,2008,13149
43,F,1,2008,15860
31,M,2,2008,13850
38,F,3,2012,14028
36,F,3,2010,14516
34,F,3,2008,13501
28,F,1,2008,21790
46,M,1,2008,17467
32,F,1,2008,23014
29,F,1,2008,18300
32,M,1,2008,12149
42,M,1,2008,17387
44,M,1,2008,15885
24,M,1,2008,22212
31,F,1,2008,16538
32,F,2,2008,19925
35,F,2,2011,18969
37,F,2,2008,15153
40,F,2,2011,14323
45,M,1,2008,17771
36,M,1,2008,12463
41,M,1,2008,12044
38,M,1,2008,17294
36,M,2,2009,11978
35,M,2,2008,12076
38,M,1,2008,14526
25,M,1,2008,16352
36,M,1,2008,17121
35,M,1,2008,16098
54,M,2,2012,19149
50,M,2,2008,17392
36,M,2,2009,12558
35,M,2,2008,12863
34,M,3,2009,11562
26,M,3,2011,20940
33,M,3,2008,12288
35,M,1,2008,14632
40,M,1,2008,13089
54,M,1,2008,22328
46,M,2,2011,15842
43,M,2,2008,15700
34,F,2,2009,11892
33,F,2,2008,12696
23,F,1,2008,13145
41,F,1,2008,18711
29,M,1,2008,11069
42,F,1,2008,15252
47,M,1,2008,17360
38,M,1,2008,16031
33,M,1,2008,16051
34,M,1,2008,12253
37,F,1,2008,13378
32,M,1,2008,19263
36,M,1,2008,18164
21,F,1,2008,14146
26,M,1,2008,15904
31,F,1,2008,19925
37,M,1,2008,18526
53,F,2,2008,16168
55,F,2,2010,16846
26,M,1,2008,11434
53,F,1,2008,17692
23,M,1,2008,19564
31,M,1,2008,16931
44,M,4,2008,14167
46,M,4,2010,14382
48,M,4,2012,13948
26,F,1,2008,17981
39,F,1,2008,14161
31,F,1,2008,16330
40,F,1,2008,15607
29,F,1,2008,17917
40,M,4,2010,13028
41,M,4,2011,12360
42,M,4,2012,13029
38,M,4,2008,12115
42,F,1,2008,14585
27,F,1,2008,11917
35,M,1,2008,14303
43,M,1,2008,13282
28,F,1,2008,20850
38,M,1,2008,20936
41,F,1,2008,15684
23,M,1,2008,14324
54,M,2,2008,18121
56,M,2,2010,19868
25,F,2,2008,15293
28,F,2,2011,13793
47,M,1,2008,12546
29,M,1,2008,12246
56,M,1,2008,13498
54,M,3,2008,13857
57,M,3,2011,13190
55,M,3,2009,13702
27,M,1,2008,14562
38,F,1,2008,16028
46,M,1,2008,13498
32,M,1,2008,19127
40,F,2,2008,12971
41,F,2,2009,12551
43,F,1,2008,18611
43,M,1,2008,15694
48,M,1,2008,15866
36,M,1,2008,17869
29,M,1,2008,15797
47,M,1,2008,15946
50,F,1,2008,21623
56,M,1,2008,17856
56,F,1,2008,19557
21,M,1,2008,11788
24,M,1,2008,19261
24,F,1,2008,16527
30,F,1,2008,14901
26,F,1,2008,16391
57,M,1,2008,14360
39,M,4,2014,19985
33,M,4,2008,18295
33,M,4,2014,14000
30,M,4,2011,14688
50,F,2,2014,19456
44,F,2,2008,18951
46,M,1,2008,16300
27,M,1,2008,16228
39,F,1,2008,18280
35,F,1,2008,17848
39,M,1,2008,11793
38,F,1,2008,13134
51,M,1,2008,15539
54,F,1,2008,20566
24,F,1,2008,15022
23,F,1,2008,15223
30,F,1,2008,17483
46,M,1,2008,11790
34,F,1,2008,16985
51,F,1,2008,15996
35,F,1,2008,18050
17,F,1,2008,21551
34,M,1,2008,12863
26,F,1,2008,13758
33,F,1,2008,12991
49,F,2,2009,19393
48,F,2,2008,21779
44,M,1,2008,14610
31,F,2,2012,15657
31,F,2,2008,15865
34,M,2,2011,17153
31,M,2,2008,18283
47,M,1,2008,17640
57,M,3,2011,12548
54,M,3,2008,13939
55,M,3,2009,12570
28,M,1,2008,13213
38,F,2,2010,19613
36,F,2,2008,17452
62,M,1,2008,13273
36,F,1,2008,20353
24,M,1,2008,15839
27,F,1,2008,14666
31,M,1,2008,13334
36,M,1,2008,10581
23,F,1,2008,16662
53,M,1,2008,12978
26,M,1,2008,14103
33,F,1,2008,16935
44,M,1,2008,16520
61,M,1,2008,17161
45,F,1,2008,18392
46,M,1,2008,18103
52,M,1,2008,17483
32,F,1,2008,21499
22,M,2,2008,13533
33,M,2,2011,13956
29,M,2,2009,11045
28,M,2,2008,10658
39,F,1,2008,20818
48,M,1,2008,14888
38,M,1,2008,12055
30,M,1,2008,14208
29,F,2,2009,13348
28,F,2,2008,13565
43,M,1,2008,10543
37,M,1,2008,19033
34,M,1,2008,12774
37,M,1,2008,17584
39,M,1,2008,14370
24,M,1,2008,14090
34,M,1,2008,9152
29,M,1,2008,19390
25,F,1,2008,16531
57,F,1,2008,18901
24,F,1,2008,16540
59,M,1,2008,17813
32,M,1,2008,17445
52,M,1,2008,16936
23,M,2,2008,12556
25,M,2,2010,9642
22,M,1,2008,13157
62,M,1,2008,13020
39,M,1,2008,21544
45,M,1,2008,10644
40,M,1,2008,13355
27,F,1,2008,16194
62,M,1,2008,19663
35,F,1,2008,13910
18,M,2,2008,21743
24,M,2,2014,14542
33,F,1,2008,14317
27,M,1,2008,13065
31,F,1,2008,19707
37,M,1,2008,15400
28,M,2,2008,20241
30,M,2,2010,19961
45,M,4,2014,15109
39,M,4,2008,17460
43,M,4,2012,13620
53,F,1,2008,17103
50,M,1,2008,13755
42,M,3,2011,13797
39,M,3,2008,14515
41,M,3,2010,13738
37,F,1,2008,13874
37,M,1,2008,13647
53,M,1,2008,21676
44,F,1,2008,13715
29,F,1,2008,17074
55,M,1,2008,11812
36,M,1,2008,17939
33,F,1,2008,13221
42,M,1,2008,14311
42,M,1,2008,14067
47,M,3,2012,20199
46,M,3,2011,17238
43,M,3,2008,19317
49,M,1,2008,17902
25,M,1,2008,14600
29,F,1,2008,17262
44,M,1,2008,12615
31,M,1,2008,15460
51,F,2,2009,16898
50,F,2,2008,18937
37,M,1,2008,13660
40,F,1,2008,22605
52,F,1,2008,19501
36,F,3,2008,16420
37,F,3,2009,15189
33,M,1,2008,13545
47,F,1,2008,16426
32,F,1,2008,15311
34,M,1,2008,15025
18,M,2,2008,12601
22,M,2,2012,14958
31,M,2,2008,15825
16,M,1,2008,22018
23,M,1,2008,10218
24,M,1,2008,16696
32,M,5,2008,21357
36,M,5,2012,19879
38,M,5,2014,20141
35,M,5,2011,17411
34,M,5,2010,20407
53,F,1,2008,20635
44,M,1,2008,15817
50,M,2,2015,17848
46,M,2,2008,22948
42,M,3,2008,18730
43,M,3,2009,19176
48,M,3,2014,16065
36,F,2,2008,19391
37,F,2,2010,13142
45,F,1,2008,14261
47,M,1,2008,14445
34,F,2,2010,12779
32,F,2,2008,12240
40,M,1,2008,11734
27,F,1,2008,17295
33,F,1,2008,17274
62,M,1,2008,14270
37,M,1,2008,18318
39,M,1,2008,16145
53,F,1,2008,21658
38,F,1,2008,14745
40,M,1,2008,15473
53,M,1,2008,16248
29,M,1,2008,15012
32,M,1,2008,12921
32,M,1,2008,18754
40,M,1,2008,10402
45,F,1,2008,19927
35,F,1,2008,16880
30,M,1,2008,13328
26,M,1,2008,11859
62,M,1,2008,20976
36,F,1,2008,14544
37,M,3,2010,17460
36,M,3,2009,16787
35,M,3,2008,17374
46,M,2,2008,19729
47,M,2,2009,19648
54,M,1,2008,20814
34,M,1,2008,13381
25,F,1,2008,18169
63,M,1,2008,22464
22,F,1,2008,13252
36,M,1,2008,17646
54,M,2,2010,15779
52,M,2,2008,17339
41,F,4,2014,14309
37,F,4,2010,14118
35,F,4,2008,16101
39,F,4,2012,14311
38,F,1,2008,15565
38,F,1,2008,14995
18,M,1,2008,12311
43,M,1,2008,16530
34,F,1,2008,14969
28,M,2,2011,12422
36,M,2,2008,14985
38,M,1,2008,14261
47,M,1,2008,14796
43,M,1,2008,13801
33,F,2,2009,18376
32,F,2,2008,20060
42,F,1,2008,15013
39,M,1,2008,18765
31,M,1,2008,17688
46,M,1,2008,13164
32,M,1,2008,14168
25,F,1,2008,19222
45,M,2,2008,20488
48,M,2,2011,19099
31,F,3,2010,15264
29,F,3,2008,15157
30,F,3,2009,15834
36,F,1,2008,20253
41,M,2,2008,17876
71,M,4,2009,16346
74,M,4,2012,21050
73,M,4,2011,17654
70,M,4,2008,16829
39,M,1,2008,14967
28,M,1,2008,9323
52,M,1,2008,19398
28,F,1,2008,15206
32,F,1,2008,14940
32,F,1,2008,16178
34,F,1,2008,18327
42,F,1,2008,16045
51,M,1,2008,16045
