Age Category,Sex,num,Year,Time,ageFactor
47,F,2,2003,17019,"[40,50)"
56,F,2,2012,18614,"[50,60)"
46,M,6,2003,13164,"[40,50)"
47,M,6,2004,16684,"[40,50)"
51,M,6,2008,17986,"[50,60)"
50,M,6,2007,19733,"[50,60)"
49,M,6,2006,16920,"[40,50)"
48,M,6,2005,14310,"[40,50)"
27,M,1,2003,13143,"[20,30)"
50,M,1,2003,18275,"[50,60)"
42,M,1,2003,13667,"[40,50)"
34,M,1,2003,15127,"[30,40)"
59,F,2,2003,16734,"[50,60)"
60,F,2,2004,17938,"[60,70)"
52,M,2,2011,14646,"[50,60)"
44,M,2,2003,18192,"[40,50)"
41,F,1,2003,20693,"[40,50)"
32,M,2,2004,13440,"[30,40)"
30,M,2,2003,12132,"[30,40)"
48,M,1,2003,19687,"[40,50)"
35,M,3,2005,16936,"[30,40)"
33,M,3,2003,15606,"[30,40)"
37,M,3,2004,17706,"[30,40)"
48,M,1,2003,12586,"[40,50)"
24,F,3,2004,15196,"[20,30)"
25,F,3,2005,14940,"[20,30)"
23,F,3,2003,16921,"[20,30)"
35,M,1,2003,11543,"[30,40)"
52,F,3,2007,20907,"[50,60)"
48,F,3,2003,17394,"[40,50)"
50,F,3,2005,18082,"[50,60)"
56,F,5,2005,16585,"[50,60)"
60,F,5,2006,16790,"[60,70)"
58,F,5,2004,17242,"[50,60)"
58,F,5,2007,17391,"[50,60)"
54,F,5,2003,17384,"[50,60)"
53,F,1,2003,17165,"[50,60)"
32,F,2,2004,15548,"[30,40)"
31,F,2,2003,15588,"[30,40)"
39,F,1,2003,13195,"[30,40)"
45,M,5,2005,14335,"[40,50)"
46,M,5,2006,14414,"[40,50)"
44,M,5,2004,14268,"[40,50)"
43,M,5,2003,14163,"[40,50)"
40,F,2,2012,17016,"[40,50)"
31,F,2,2003,17147,"[30,40)"
66,M,1,2003,17859,"[60,70)"
28,M,1,2003,17577,"[20,30)"
32,F,1,2003,15937,"[30,40)"
45,M,2,2005,15469,"[40,50)"
43,M,2,2003,13539,"[40,50)"
29,F,1,2003,15343,"[20,30)"
38,M,1,2003,14751,"[30,40)"
40,M,2,2003,17474,"[40,50)"
42,M,2,2005,21448,"[40,50)"
39,M,1,2003,16535,"[30,40)"
40,M,1,2003,17129,"[40,50)"
46,M,3,2004,16229,"[40,50)"
48,M,3,2006,18375,"[40,50)"
45,M,3,2003,15620,"[40,50)"
24,M,1,2003,14505,"[20,30)"
27,M,1,2003,17189,"[20,30)"
52,F,1,2003,17416,"[50,60)"
26,F,1,2003,18230,"[20,30)"
43,M,2,2006,17045,"[40,50)"
40,M,2,2003,13489,"[40,50)"
46,F,1,2003,20075,"[40,50)"
53,F,1,2003,16127,"[50,60)"
42,M,1,2003,22584,"[40,50)"
26,M,1,2003,10730,"[20,30)"
38,M,1,2003,11206,"[30,40)"
29,M,1,2003,13153,"[20,30)"
24,M,3,2003,14995,"[20,30)"
25,M,3,2004,13970,"[20,30)"
29,M,3,2008,14013,"[20,30)"
39,F,2,2005,22263,"[30,40)"
37,F,2,2003,20149,"[30,40)"
41,F,1,2003,14220,"[40,50)"
36,F,1,2003,16226,"[30,40)"
47,M,1,2003,12158,"[40,50)"
30,F,2,2003,16085,"[30,40)"
39,M,1,2003,16591,"[30,40)"
36,M,1,2003,17063,"[30,40)"
48,M,1,2003,17321,"[40,50)"
43,M,1,2003,15391,"[40,50)"
57,M,1,2003,18477,"[50,60)"
22,F,2,2003,15777,"[20,30)"
23,F,2,2004,18018,"[20,30)"
25,F,1,2003,22583,"[20,30)"
41,M,2,2004,21737,"[40,50)"
40,M,2,2003,21090,"[40,50)"
39,F,2,2003,14466,"[30,40)"
48,F,2,2012,14687,"[40,50)"
28,M,1,2003,17525,"[20,30)"
44,F,7,2003,15026,"[40,50)"
47,F,7,2006,15244,"[40,50)"
46,F,7,2005,14584,"[40,50)"
48,F,7,2007,14954,"[40,50)"
45,F,7,2004,14691,"[40,50)"
49,F,7,2008,14459,"[40,50)"
52,F,7,2011,14843,"[50,60)"
46,M,3,2007,13905,"[40,50)"
44,M,3,2005,16339,"[40,50)"
42,M,3,2003,16329,"[40,50)"
62,M,5,2007,23401,"[60,70)"
59,M,5,2004,21239,"[50,60)"
58,M,5,2003,19129,"[50,60)"
60,M,5,2005,19537,"[60,70)"
61,M,5,2006,20892,"[60,70)"
34,M,1,2003,16187,"[30,40)"
24,M,2,2003,16714,"[20,30)"
31,M,2,2004,14065,"[30,40)"
29,F,1,2003,15590,"[20,30)"
33,M,1,2003,10346,"[30,40)"
33,F,1,2003,22061,"[30,40)"
45,F,1,2003,17773,"[40,50)"
40,F,1,2003,15346,"[40,50)"
36,F,1,2003,23433,"[30,40)"
30,M,1,2003,19610,"[30,40)"
46,F,1,2003,23771,"[40,50)"
52,M,1,2003,23161,"[50,60)"
32,M,1,2003,7960,"[30,40)"
45,M,7,2010,12808,"[40,50)"
47,M,7,2012,11699,"[40,50)"
37,M,7,2004,11203,"[30,40)"
50,M,7,2015,12513,"[50,60)"
46,M,7,2011,12518,"[40,50)"
49,M,7,2014,18361,"[40,50)"
38,M,7,2003,10606,"[30,40)"
40,M,2,2003,11699,"[40,50)"
41,M,2,2004,12391,"[40,50)"
49,M,1,2003,14104,"[40,50)"
34,M,1,2003,18749,"[30,40)"
40,M,1,2003,12069,"[40,50)"
27,F,1,2003,17661,"[20,30)"
37,M,1,2003,18958,"[30,40)"
48,M,1,2003,16892,"[40,50)"
47,F,1,2003,16950,"[40,50)"
42,M,1,2003,13361,"[40,50)"
27,F,1,2003,18289,"[20,30)"
27,M,1,2003,18005,"[20,30)"
31,M,2,2003,14265,"[30,40)"
33,M,2,2006,13580,"[30,40)"
42,M,1,2003,17549,"[40,50)"
34,M,3,2008,14529,"[30,40)"
25,M,3,2003,16972,"[20,30)"
60,M,3,2006,15386,"[60,70)"
69,M,3,2003,14656,"[60,70)"
70,M,3,2004,15307,"[70,80)"
71,M,3,2005,15379,"[70,80)"
38,F,1,2003,22111,"[30,40)"
31,M,1,2003,15498,"[30,40)"
60,F,1,2003,22133,"[60,70)"
49,M,1,2003,16936,"[40,50)"
55,M,1,2003,13047,"[50,60)"
41,M,1,2003,11964,"[40,50)"
50,M,2,2003,21019,"[50,60)"
52,M,2,2005,24677,"[50,60)"
41,M,2,2004,14360,"[40,50)"
39,M,2,2003,14920,"[30,40)"
34,M,2,2003,13519,"[30,40)"
36,M,2,2005,16252,"[30,40)"
59,M,1,2003,16704,"[50,60)"
30,F,1,2003,15889,"[30,40)"
48,M,3,2010,15232,"[40,50)"
41,M,3,2003,14480,"[40,50)"
42,M,3,2004,14755,"[40,50)"
50,M,1,2003,15168,"[50,60)"
47,M,1,2003,12116,"[40,50)"
33,M,3,2008,14522,"[30,40)"
28,M,3,2003,14699,"[20,30)"
34,M,3,2009,13770,"[30,40)"
33,M,5,2006,12901,"[30,40)"
30,M,5,2003,13959,"[30,40)"
34,M,5,2007,14757,"[30,40)"
31,M,5,2004,13092,"[30,40)"
32,M,5,2005,12488,"[30,40)"
58,M,1,2003,14716,"[50,60)"
34,F,2,2004,15101,"[30,40)"
33,F,2,2003,13949,"[30,40)"
58,M,3,2005,12861,"[50,60)"
56,M,3,2003,12486,"[50,60)"
45,M,3,2011,17364,"[40,50)"
38,M,3,2003,15625,"[30,40)"
42,M,1,2003,14888,"[40,50)"
28,F,1,2003,15554,"[20,30)"
48,M,2,2003,13983,"[40,50)"
49,M,2,2004,14473,"[40,50)"
31,M,1,2003,13043,"[30,40)"
46,F,1,2003,15449,"[40,50)"
47,M,2,2004,15013,"[40,50)"
46,M,2,2003,14143,"[40,50)"
31,M,1,2003,14282,"[30,40)"
36,F,1,2003,14254,"[30,40)"
67,M,3,2012,18988,"[60,70)"
58,M,3,2003,17247,"[50,60)"
65,M,3,2010,17365,"[60,70)"
44,F,1,2003,18707,"[40,50)"
43,M,1,2003,15606,"[40,50)"
45,M,2,2003,15163,"[40,50)"
46,M,2,2004,14911,"[40,50)"
40,M,2,2004,11269,"[40,50)"
40,M,2,2003,10897,"[40,50)"
32,M,1,2003,14991,"[30,40)"
47,M,2,2003,12326,"[40,50)"
48,M,2,2004,12091,"[40,50)"
56,M,4,2003,20173,"[50,60)"
58,M,4,2005,20436,"[50,60)"
60,M,4,2007,24742,"[60,70)"
57,M,4,2004,20037,"[50,60)"
38,M,1,2003,19368,"[30,40)"
30,F,1,2003,14991,"[30,40)"
52,M,3,2003,15737,"[50,60)"
54,M,3,2005,15647,"[50,60)"
53,F,4,2007,15757,"[50,60)"
51,F,4,2005,16659,"[50,60)"
50,F,4,2004,15372,"[50,60)"
49,F,4,2003,14248,"[40,50)"
41,M,4,2006,20757,"[40,50)"
38,M,4,2003,18694,"[30,40)"
45,M,4,2010,21870,"[40,50)"
43,M,4,2008,22330,"[40,50)"
39,F,2,2005,13972,"[30,40)"
37,F,2,2003,14203,"[30,40)"
38,F,1,2003,15909,"[30,40)"
42,F,1,2003,22152,"[40,50)"
39,M,1,2003,11568,"[30,40)"
22,M,1,2003,9532,"[20,30)"
38,M,3,2004,14185,"[30,40)"
40,M,3,2006,14228,"[40,50)"
37,M,3,2003,14078,"[30,40)"
38,M,1,2003,14051,"[30,40)"
36,F,2,2003,15169,"[30,40)"
37,F,2,2004,16919,"[30,40)"
39,F,1,2003,13879,"[30,40)"
44,F,>7,2005,15764,"[40,50)"
42,F,>7,2003,14858,"[40,50)"
45,F,>7,2006,15022,"[40,50)"
46,F,>7,2007,15995,"[40,50)"
43,F,>7,2004,15425,"[40,50)"
53,F,>7,2014,16164,"[50,60)"
48,F,>7,2009,14342,"[40,50)"
49,F,>7,2010,15371,"[40,50)"
51,F,>7,2012,18012,"[50,60)"
47,F,>7,2008,15494,"[40,50)"
50,F,>7,2011,15360,"[50,60)"
63,M,2,2005,17239,"[60,70)"
61,M,2,2003,17263,"[60,70)"
51,M,1,2003,13874,"[50,60)"
37,M,1,2003,14642,"[30,40)"
24,M,1,2003,17661,"[20,30)"
45,F,1,2003,13520,"[40,50)"
30,M,1,2003,14555,"[30,40)"
38,M,1,2003,16108,"[30,40)"
36,F,2,2003,12098,"[30,40)"
38,F,2,2005,12864,"[30,40)"
32,F,2,2004,18148,"[30,40)"
34,F,2,2003,16900,"[30,40)"
47,M,2,2003,15224,"[40,50)"
54,M,2,2010,16955,"[50,60)"
22,F,1,2003,15117,"[20,30)"
41,F,1,2003,20342,"[40,50)"
41,M,3,2005,19865,"[40,50)"
39,M,3,2003,13651,"[30,40)"
40,M,3,2004,14729,"[40,50)"
38,M,1,2003,16408,"[30,40)"
31,M,1,2003,14246,"[30,40)"
53,M,1,2003,13554,"[50,60)"
63,M,1,2003,16575,"[60,70)"
40,M,2,2003,15785,"[40,50)"
42,M,2,2004,14484,"[40,50)"
42,M,1,2003,13064,"[40,50)"
29,M,1,2003,13023,"[20,30)"
46,M,4,2012,16525,"[40,50)"
37,M,4,2003,14375,"[30,40)"
39,M,4,2005,16753,"[30,40)"
44,M,4,2010,14750,"[40,50)"
35,M,1,2003,12593,"[30,40)"
30,F,1,2003,13610,"[30,40)"
52,M,1,2003,13272,"[50,60)"
41,F,2,2004,14787,"[40,50)"
43,F,2,2003,15870,"[40,50)"
36,M,4,2004,17183,"[30,40)"
44,M,4,2012,15513,"[40,50)"
37,M,4,2005,15603,"[30,40)"
35,M,4,2003,16241,"[30,40)"
39,F,1,2003,16227,"[30,40)"
27,F,1,2003,16115,"[20,30)"
49,M,3,2006,20748,"[40,50)"
46,M,3,2003,23145,"[40,50)"
50,M,3,2007,19741,"[50,60)"
48,M,1,2003,12063,"[40,50)"
42,M,1,2003,17521,"[40,50)"
44,M,1,2003,11530,"[40,50)"
39,M,1,2003,16427,"[30,40)"
41,M,1,2003,18327,"[40,50)"
28,M,1,2003,14166,"[20,30)"
33,M,1,2003,14007,"[30,40)"
42,M,2,2007,12767,"[40,50)"
38,M,2,2003,12599,"[30,40)"
28,M,1,2003,14293,"[20,30)"
48,M,1,2003,20502,"[40,50)"
30,M,1,2003,17269,"[30,40)"
38,F,1,2003,11981,"[30,40)"
24,M,1,2003,11994,"[20,30)"
24,F,1,2003,20402,"[20,30)"
43,F,2,2003,19582,"[40,50)"
44,F,2,2004,20652,"[40,50)"
49,M,1,2003,14881,"[40,50)"
46,M,2,2003,14380,"[40,50)"
44,M,2,2004,14642,"[40,50)"
22,F,1,2003,15911,"[20,30)"
32,F,1,2003,14953,"[30,40)"
36,M,1,2003,17194,"[30,40)"
40,F,1,2003,14641,"[40,50)"
27,M,1,2003,14019,"[20,30)"
28,M,1,2003,14159,"[20,30)"
41,M,1,2003,15704,"[40,50)"
32,F,1,2003,17442,"[30,40)"
38,M,1,2003,9828,"[30,40)"
35,M,2,2004,13528,"[30,40)"
34,M,2,2003,13351,"[30,40)"
40,F,1,2003,16056,"[40,50)"
28,M,1,2003,15175,"[20,30)"
33,M,2,2003,14137,"[30,40)"
35,M,2,2005,14788,"[30,40)"
44,F,>7,2004,21429,"[40,50)"
43,F,>7,2003,20238,"[40,50)"
52,F,>7,2012,20910,"[50,60)"
51,F,>7,2011,22108,"[50,60)"
48,F,>7,2008,21807,"[40,50)"
46,F,>7,2006,21662,"[40,50)"
49,F,>7,2009,22376,"[40,50)"
45,F,>7,2005,22604,"[40,50)"
40,F,2,2004,14359,"[40,50)"
39,F,2,2003,14117,"[30,40)"
51,M,3,2003,17816,"[50,60)"
53,M,3,2006,16535,"[50,60)"
53,M,3,2005,15505,"[50,60)"
42,M,2,2003,11879,"[40,50)"
44,M,2,2006,11734,"[40,50)"
57,M,2,2008,17224,"[50,60)"
52,M,2,2003,14435,"[50,60)"
44,M,2,2003,10968,"[40,50)"
48,M,2,2006,12434,"[40,50)"
39,M,1,2003,15295,"[30,40)"
36,M,2,2003,11581,"[30,40)"
41,M,2,2008,13275,"[40,50)"
37,M,4,2003,14889,"[30,40)"
40,M,4,2006,15963,"[40,50)"
39,M,4,2005,14100,"[30,40)"
38,M,4,2004,15056,"[30,40)"
37,M,1,2003,12752,"[30,40)"
39,M,1,2003,13408,"[30,40)"
52,M,1,2003,19903,"[50,60)"
33,M,1,2003,13330,"[30,40)"
79,M,4,2006,23980,"[70,80)"
81,M,4,2007,24300,"[80,90)"
77,M,4,2003,17339,"[70,80)"
82,M,4,2008,21624,"[80,90)"
31,M,1,2003,13386,"[30,40)"
37,M,1,2003,11692,"[30,40)"
52,M,>7,2011,17832,"[50,60)"
44,M,>7,2003,18436,"[40,50)"
46,M,>7,2005,17159,"[40,50)"
47,M,>7,2006,15768,"[40,50)"
49,M,>7,2008,16231,"[40,50)"
53,M,>7,2012,19101,"[50,60)"
48,M,>7,2007,17559,"[40,50)"
45,M,>7,2004,18234,"[40,50)"
53,M,5,2003,13472,"[50,60)"
57,M,5,2007,15504,"[50,60)"
56,M,5,2006,14887,"[50,60)"
54,M,5,2004,13868,"[50,60)"
55,M,5,2005,14039,"[50,60)"
44,F,2,2003,18427,"[40,50)"
38,F,2,2004,19935,"[30,40)"
28,M,1,2003,17534,"[20,30)"
22,M,3,2004,11827,"[20,30)"
23,M,3,2005,11804,"[20,30)"
21,M,3,2003,14229,"[20,30)"
31,F,1,2003,15276,"[30,40)"
25,M,1,2003,18231,"[20,30)"
40,F,1,2003,16902,"[40,50)"
53,F,5,2003,20890,"[50,60)"
58,F,5,2008,19912,"[50,60)"
55,F,5,2005,20349,"[50,60)"
57,F,5,2007,19983,"[50,60)"
56,F,5,2006,20885,"[50,60)"
32,M,1,2003,16954,"[30,40)"
26,F,1,2003,15552,"[20,30)"
29,M,1,2003,16585,"[20,30)"
28,M,2,2004,14755,"[20,30)"
27,M,2,2003,15239,"[20,30)"
30,F,1,2003,15674,"[30,40)"
41,F,1,2003,18999,"[40,50)"
26,F,2,2003,13906,"[20,30)"
28,F,2,2005,15392,"[20,30)"
43,F,1,2003,15780,"[40,50)"
47,M,1,2003,16771,"[40,50)"
30,F,1,2003,14882,"[30,40)"
46,M,1,2003,14355,"[40,50)"
42,M,2,2004,20616,"[40,50)"
41,M,2,2003,18387,"[40,50)"
71,M,2,2003,21596,"[70,80)"
72,M,2,2004,22399,"[70,80)"
38,M,1,2003,15824,"[30,40)"
26,F,1,2003,17707,"[20,30)"
33,F,1,2003,14671,"[30,40)"
42,M,5,2012,14735,"[40,50)"
33,M,5,2003,15789,"[30,40)"
45,M,5,2015,13692,"[40,50)"
35,M,5,2005,15918,"[30,40)"
41,M,5,2011,13797,"[40,50)"
52,M,1,2003,14787,"[50,60)"
30,F,1,2003,16285,"[30,40)"
28,M,1,2003,16610,"[20,30)"
36,F,2,2003,15385,"[30,40)"
37,F,2,2004,16540,"[30,40)"
53,M,2,2003,13715,"[50,60)"
57,M,2,2007,16525,"[50,60)"
40,M,>7,2015,17122,"[40,50)"
33,M,>7,2004,14576,"[30,40)"
37,M,>7,2009,15219,"[30,40)"
31,M,>7,2003,14440,"[30,40)"
40,M,>7,2012,17667,"[40,50)"
36,M,>7,2008,16252,"[30,40)"
39,M,>7,2011,17641,"[30,40)"
35,M,>7,2006,16320,"[30,40)"
35,M,>7,2007,16815,"[30,40)"
38,M,>7,2010,19289,"[30,40)"
33,M,>7,2005,15792,"[30,40)"
42,M,>7,2014,19505,"[40,50)"
52,M,1,2003,12231,"[50,60)"
57,F,2,2006,16283,"[50,60)"
55,F,2,2003,15435,"[50,60)"
45,F,4,2004,17289,"[40,50)"
47,F,4,2006,16726,"[40,50)"
46,F,4,2005,16014,"[40,50)"
44,F,4,2003,15430,"[40,50)"
41,M,3,2007,12256,"[40,50)"
39,M,3,2005,13125,"[30,40)"
37,M,3,2003,11684,"[30,40)"
35,F,1,2003,18330,"[30,40)"
33,M,1,2003,12725,"[30,40)"
50,M,>7,2015,13919,"[50,60)"
42,M,>7,2005,12768,"[40,50)"
42,M,>7,2006,13878,"[40,50)"
44,M,>7,2007,16093,"[40,50)"
40,M,>7,2003,13700,"[40,50)"
40,M,>7,2004,13597,"[40,50)"
49,M,>7,2012,14070,"[40,50)"
46,M,>7,2009,17036,"[40,50)"
45,M,>7,2008,14931,"[40,50)"
51,M,>7,2014,16172,"[50,60)"
47,M,>7,2010,17552,"[40,50)"
34,F,2,2004,16659,"[30,40)"
36,F,2,2003,15523,"[30,40)"
28,M,1,2003,14944,"[20,30)"
56,M,1,2003,14321,"[50,60)"
50,M,1,2003,17114,"[50,60)"
50,M,1,2003,16674,"[50,60)"
50,M,4,2005,13720,"[50,60)"
49,M,4,2004,14357,"[40,50)"
51,M,4,2006,15650,"[50,60)"
48,M,4,2003,14459,"[40,50)"
52,M,1,2003,15100,"[50,60)"
33,F,1,2003,19233,"[30,40)"
33,F,1,2003,16097,"[30,40)"
34,M,1,2003,15684,"[30,40)"
51,M,2,2011,12021,"[50,60)"
43,M,2,2003,12973,"[40,50)"
32,M,2,2003,11783,"[30,40)"
35,M,2,2006,11664,"[30,40)"
35,M,4,2005,12717,"[30,40)"
34,M,4,2004,15727,"[30,40)"
36,M,4,2006,12362,"[30,40)"
33,M,4,2003,12442,"[30,40)"
39,F,1,2003,15786,"[30,40)"
56,F,1,2003,15911,"[50,60)"
34,M,1,2003,14133,"[30,40)"
37,M,2,2003,12725,"[30,40)"
30,M,2,2004,13786,"[30,40)"
46,F,1,2003,18962,"[40,50)"
50,M,1,2003,17914,"[50,60)"
48,M,2,2005,12215,"[40,50)"
46,M,2,2003,12233,"[40,50)"
38,M,1,2003,16328,"[30,40)"
39,M,1,2003,15323,"[30,40)"
36,M,1,2003,16899,"[30,40)"
45,F,1,2003,21181,"[40,50)"
37,F,2,2004,24860,"[30,40)"
36,F,2,2003,20812,"[30,40)"
45,M,1,2003,12836,"[40,50)"
46,M,1,2003,14311,"[40,50)"
25,M,1,2003,16053,"[20,30)"
28,M,1,2003,18741,"[20,30)"
40,M,1,2003,13517,"[40,50)"
45,M,3,2004,14597,"[40,50)"
44,M,3,2003,17571,"[40,50)"
47,M,3,2006,16178,"[40,50)"
35,M,2,2004,13687,"[30,40)"
32,M,2,2003,12821,"[30,40)"
45,F,2,2003,14143,"[40,50)"
47,F,2,2005,14407,"[40,50)"
40,M,5,2003,10474,"[40,50)"
49,M,5,2012,12903,"[40,50)"
43,M,5,2006,13353,"[40,50)"
45,M,5,2008,10618,"[40,50)"
51,M,5,2014,12979,"[50,60)"
59,M,5,2012,16201,"[50,60)"
54,M,5,2006,12915,"[50,60)"
52,M,5,2004,13035,"[50,60)"
52,M,5,2005,12930,"[50,60)"
50,M,5,2003,13300,"[50,60)"
29,M,3,2004,13325,"[20,30)"
28,M,3,2003,13778,"[20,30)"
46,F,1,2003,17552,"[40,50)"
40,M,1,2003,13509,"[40,50)"
30,F,1,2003,13642,"[30,40)"
38,F,1,2003,20538,"[30,40)"
50,M,3,2006,14381,"[50,60)"
48,M,3,2004,14429,"[40,50)"
47,M,3,2003,13460,"[40,50)"
35,M,1,2003,15240,"[30,40)"
35,M,3,2005,13570,"[30,40)"
33,M,3,2003,12925,"[30,40)"
36,M,3,2006,14412,"[30,40)"
56,M,1,2003,13902,"[50,60)"
33,F,1,2003,20953,"[30,40)"
26,F,2,2003,16660,"[20,30)"
27,F,2,2011,18694,"[20,30)"
39,M,1,2003,13969,"[30,40)"
31,F,2,2004,13820,"[30,40)"
30,F,2,2003,14122,"[30,40)"
47,M,1,2003,13228,"[40,50)"
22,M,1,2003,11034,"[20,30)"
44,F,3,2004,17464,"[40,50)"
41,F,3,2003,18663,"[40,50)"
45,F,3,2006,19570,"[40,50)"
41,F,1,2003,16872,"[40,50)"
48,M,1,2003,14229,"[40,50)"
33,M,1,2003,15533,"[30,40)"
31,F,2,2003,15555,"[30,40)"
29,F,2,2004,14993,"[20,30)"
32,M,1,2003,13149,"[30,40)"
23,M,1,2003,10908,"[20,30)"
62,M,1,2003,21309,"[60,70)"
33,M,1,2003,15007,"[30,40)"
41,F,2,2003,16719,"[40,50)"
48,F,2,2010,19901,"[40,50)"
31,M,1,2003,13798,"[30,40)"
64,M,1,2003,16905,"[60,70)"
53,M,1,2003,17525,"[50,60)"
28,M,2,2012,11975,"[20,30)"
29,M,2,2003,13837,"[20,30)"
32,F,1,2003,15513,"[30,40)"
44,M,1,2003,14050,"[40,50)"
40,F,1,2003,14003,"[40,50)"
51,M,1,2003,14032,"[50,60)"
29,M,1,2003,10462,"[20,30)"
34,M,1,2003,15682,"[30,40)"
44,M,7,2012,14428,"[40,50)"
35,M,7,2003,13772,"[30,40)"
39,M,7,2007,12579,"[30,40)"
37,M,7,2005,13476,"[30,40)"
38,M,7,2006,12433,"[30,40)"
36,M,7,2004,12736,"[30,40)"
32,F,1,2003,12963,"[30,40)"
32,M,7,2003,13226,"[30,40)"
38,M,7,2009,15533,"[30,40)"
33,M,7,2004,13233,"[30,40)"
40,M,7,2011,16252,"[40,50)"
36,M,7,2007,13875,"[30,40)"
34,M,7,2005,12966,"[30,40)"
37,M,7,2008,14286,"[30,40)"
44,M,1,2003,11274,"[40,50)"
37,F,5,2004,15175,"[30,40)"
38,F,5,2005,15183,"[30,40)"
44,F,5,2011,13804,"[40,50)"
43,F,5,2010,15898,"[40,50)"
36,F,5,2003,14568,"[30,40)"
47,M,1,2003,16121,"[40,50)"
56,M,1,2003,12028,"[50,60)"
50,M,4,2003,14232,"[50,60)"
54,M,4,2007,15910,"[50,60)"
52,M,4,2005,14780,"[50,60)"
51,M,4,2004,16808,"[50,60)"
50,F,1,2003,14505,"[50,60)"
36,M,1,2003,13459,"[30,40)"
32,M,1,2003,12646,"[30,40)"
40,M,1,2003,14913,"[40,50)"
40,F,1,2003,15268,"[40,50)"
36,M,1,2003,16404,"[30,40)"
44,F,1,2003,19687,"[40,50)"
38,F,1,2003,19012,"[30,40)"
36,M,2,2006,10467,"[30,40)"
36,M,2,2003,11308,"[30,40)"
41,M,1,2003,15810,"[40,50)"
56,M,1,2003,15516,"[50,60)"
45,F,1,2003,17895,"[40,50)"
59,F,2,2009,20683,"[50,60)"
53,F,2,2003,19721,"[50,60)"
30,M,1,2003,16077,"[30,40)"
43,F,1,2003,23781,"[40,50)"
55,M,1,2003,17421,"[50,60)"
45,F,1,2003,14654,"[40,50)"
61,F,1,2003,20475,"[60,70)"
34,M,2,2004,14265,"[30,40)"
29,M,2,2003,13851,"[20,30)"
43,M,1,2003,14557,"[40,50)"
28,M,1,2003,11163,"[20,30)"
29,F,1,2003,19156,"[20,30)"
36,F,2,2008,18870,"[30,40)"
31,F,2,2003,18625,"[30,40)"
39,M,2,2003,16824,"[30,40)"
45,M,2,2009,15919,"[40,50)"
40,M,3,2004,12893,"[40,50)"
45,M,3,2009,12558,"[40,50)"
39,M,3,2003,14325,"[30,40)"
53,M,1,2003,23354,"[50,60)"
34,M,1,2003,13952,"[30,40)"
39,M,4,2003,13887,"[30,40)"
40,M,4,2004,14433,"[40,50)"
43,M,4,2007,14340,"[40,50)"
41,M,4,2005,14295,"[40,50)"
32,M,1,2003,13051,"[30,40)"
31,M,1,2003,15526,"[30,40)"
32,M,1,2003,16087,"[30,40)"
36,F,1,2003,17110,"[30,40)"
50,M,1,2003,14626,"[50,60)"
42,M,1,2003,12053,"[40,50)"
22,M,1,2003,15133,"[20,30)"
42,F,1,2003,16029,"[40,50)"
29,M,3,2003,12152,"[20,30)"
33,M,3,2007,13527,"[30,40)"
30,M,3,2004,11725,"[30,40)"
59,M,2,2003,15677,"[50,60)"
60,M,2,2004,14194,"[60,70)"
36,F,1,2003,16317,"[30,40)"
59,M,2,2006,19917,"[50,60)"
49,M,2,2003,12083,"[40,50)"
49,M,1,2003,14653,"[40,50)"
32,F,1,2003,11396,"[30,40)"
41,M,1,2003,15019,"[40,50)"
63,M,7,2008,13986,"[60,70)"
66,M,7,2011,14174,"[60,70)"
60,M,7,2006,12853,"[60,70)"
58,M,7,2003,12796,"[50,60)"
62,M,7,2007,14917,"[60,70)"
65,M,7,2010,14287,"[60,70)"
64,M,7,2009,13643,"[60,70)"
44,M,4,2010,13949,"[40,50)"
39,M,4,2005,11476,"[30,40)"
45,M,4,2011,12532,"[40,50)"
37,M,4,2003,12672,"[30,40)"
36,M,1,2003,14492,"[30,40)"
54,M,2,2004,17698,"[50,60)"
53,M,2,2003,14586,"[50,60)"
28,M,2,2004,14099,"[20,30)"
30,M,2,2003,15161,"[30,40)"
33,M,1,2003,17731,"[30,40)"
47,M,1,2003,19575,"[40,50)"
33,M,3,2003,10270,"[30,40)"
35,M,3,2004,10896,"[30,40)"
28,M,2,2003,13645,"[20,30)"
32,M,2,2007,12861,"[30,40)"
49,F,1,2003,13602,"[40,50)"
28,M,1,2003,14211,"[20,30)"
50,M,1,2003,14003,"[50,60)"
56,M,1,2003,15519,"[50,60)"
44,M,1,2003,16760,"[40,50)"
46,M,2,2003,14265,"[40,50)"
51,M,2,2008,13316,"[50,60)"
35,M,1,2003,14936,"[30,40)"
39,F,1,2003,12477,"[30,40)"
35,F,1,2003,14810,"[30,40)"
36,M,1,2003,14613,"[30,40)"
33,M,1,2003,22283,"[30,40)"
38,M,1,2003,16733,"[30,40)"
57,F,1,2003,24287,"[50,60)"
25,M,2,2003,17702,"[20,30)"
36,M,2,2014,19299,"[30,40)"
37,M,6,2003,11917,"[30,40)"
43,M,6,2007,16157,"[40,50)"
22,M,6,2005,19230,"[20,30)"
35,M,6,2004,11555,"[30,40)"
21,M,6,2004,20045,"[20,30)"
39,M,6,2006,12422,"[30,40)"
38,F,2,2004,14514,"[30,40)"
37,F,2,2003,14937,"[30,40)"
56,F,2,2006,24299,"[50,60)"
53,F,2,2003,22146,"[50,60)"
47,M,2,2003,17218,"[40,50)"
48,M,2,2004,17243,"[40,50)"
36,F,1,2003,13877,"[30,40)"
