Id,Age Category,Sex,Time,Year,ageFactor,day_no,temp,flu,num,sdTime,meanTime,ran_more_than_once
163,55,M,15765,2009,"[50,60)",25.0,68.0,1.06,7,1520.2594546733822,17653.85714285714,1
164,45,M,15101,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
165,52,M,17756,2014,"[50,60)",33.0,76.0,3.0,3,960.3251185579462,16690.333333333332,1
165,50,M,16423,2015,"[50,60)",25.0,60.0,1.9,3,960.3251185579462,16690.333333333332,1
165,50,M,15892,2016,"[50,60)",24.0,54.0,1.85,3,960.3251185579462,16690.333333333332,1
166,50,M,13617,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
167,35,F,22166,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
168,39,F,17123,2014,"[30,40)",33.0,76.0,3.0,2,360.62445840513925,16868.0,1
168,40,F,16613,2016,"[40,50)",24.0,54.0,1.85,2,360.62445840513925,16868.0,1
169,45,F,13283,2016,"[40,50)",24.0,54.0,1.85,2,142.8355697996826,13182.0,1
169,45,F,13081,2015,"[40,50)",25.0,60.0,1.9,2,142.8355697996826,13182.0,1
170,45,M,23086,2015,"[40,50)",25.0,60.0,1.9,2,2827.012911183817,21087.0,1
170,45,M,19088,2016,"[40,50)",24.0,54.0,1.85,2,2827.012911183817,21087.0,1
171,25,F,14013,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
172,50,M,14142,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
173,30,M,12611,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
174,35,F,18524,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
175,25,F,22504,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
176,50,M,12640,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
177,25,M,13697,2009,"[20,30)",25.0,68.0,1.06,5,663.144629775436,12677.6,1
177,26,M,12703,2010,"[20,30)",31.0,71.0,1.3,5,663.144629775436,12677.6,1
177,28,M,11910,2012,"[20,30)",29.0,72.0,1.1,5,663.144629775436,12677.6,1
177,30,M,12753,2014,"[30,40)",33.0,76.0,3.0,5,663.144629775436,12677.6,1
177,30,M,12325,2016,"[30,40)",24.0,54.0,1.85,5,663.144629775436,12677.6,1
178,35,M,10750,2016,"[30,40)",24.0,54.0,1.85,2,31.11269837220809,10772.0,1
178,35,M,10794,2015,"[30,40)",25.0,60.0,1.9,2,31.11269837220809,10772.0,1
179,35,M,14419,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
180,40,F,22857,2016,"[40,50)",24.0,54.0,1.85,4,1568.1125597354292,22965.5,1
180,40,F,25125,2015,"[40,50)",25.0,60.0,1.9,4,1568.1125597354292,22965.5,1
180,40,F,21393,2012,"[40,50)",29.0,72.0,1.1,4,1568.1125597354292,22965.5,1
180,42,F,22487,2014,"[40,50)",33.0,76.0,3.0,4,1568.1125597354292,22965.5,1
181,55,M,13996,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
182,30,F,14790,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
183,45,M,14323,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
184,35,M,18317,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
185,35,F,17402,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
186,35,F,21276,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
187,50,F,17095,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
188,35,M,17140,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
189,45,M,15897,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
190,50,M,13556,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
191,40,M,13547,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
192,35,F,16117,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
193,40,M,11666,2016,"[40,50)",24.0,54.0,1.85,2,2599.324527641749,13504.0,1
193,33,M,15342,2005,"[30,40)",30.0,70.0,2.37,2,2599.324527641749,13504.0,1
194,50,M,13652,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
195,60,M,21776,2016,"[60,70)",24.0,54.0,1.85,4,2331.1848203578083,19293.0,1
195,58,M,19626,2014,"[50,60)",33.0,76.0,3.0,4,2331.1848203578083,19293.0,1
195,28,M,19626,2014,"[20,30)",33.0,76.0,3.0,4,2331.1848203578083,19293.0,1
195,55,M,16144,2015,"[50,60)",25.0,60.0,1.9,4,2331.1848203578083,19293.0,1
196,40,M,15752,2016,"[40,50)",24.0,54.0,1.85,3,318.4608819515096,16096.666666666666,1
196,40,M,16380,2014,"[40,50)",33.0,76.0,3.0,3,318.4608819515096,16096.666666666666,1
196,40,M,16158,2015,"[40,50)",25.0,60.0,1.9,3,318.4608819515096,16096.666666666666,1
197,45,M,19320,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
198,50,M,15772,2015,"[50,60)",25.0,60.0,1.9,2,675.2869760331529,15294.5,1
198,50,M,14817,2016,"[50,60)",24.0,54.0,1.85,2,675.2869760331529,15294.5,1
199,35,M,16314,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
200,45,F,21015,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
201,50,F,15558,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
202,42,M,12979,2014,"[40,50)",33.0,76.0,3.0,2,39.59797974644666,13007.0,1
202,40,M,13035,2016,"[40,50)",24.0,54.0,1.85,2,39.59797974644666,13007.0,1
203,35,F,14063,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
204,30,F,14785,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
205,30,M,13798,2015,"[30,40)",25.0,60.0,1.9,3,1901.6859186872402,15498.666666666666,1
205,33,M,17552,2014,"[30,40)",33.0,76.0,3.0,3,1901.6859186872402,15498.666666666666,1
205,35,M,15146,2016,"[30,40)",24.0,54.0,1.85,3,1901.6859186872402,15498.666666666666,1
206,40,M,13227,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
207,35,M,19542,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
208,30,F,12582,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
209,45,M,13368,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
210,30,M,13692,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
211,65,M,20580,2016,"[60,70)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
212,45,M,10837,2014,"[40,50)",33.0,76.0,3.0,2,108.18733752154178,10913.5,1
212,45,M,10990,2016,"[40,50)",24.0,54.0,1.85,2,108.18733752154178,10913.5,1
213,35,F,20744,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
214,60,F,15064,2016,"[60,70)",24.0,54.0,1.85,5,904.760023431628,15657.2,1
214,60,F,15132,2015,"[60,70)",25.0,60.0,1.9,5,904.760023431628,15657.2,1
214,57,F,15401,2012,"[50,60)",29.0,72.0,1.1,5,904.760023431628,15657.2,1
214,50,F,17249,2006,"[50,60)",29.0,73.0,2.76,5,904.760023431628,15657.2,1
214,59,F,15440,2014,"[50,60)",33.0,76.0,3.0,5,904.760023431628,15657.2,1
215,45,M,14538,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
216,40,M,12828,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
217,30,F,16010,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
218,40,M,13366,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
219,25,M,16425,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
220,25,M,16884,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
221,60,F,25603,2016,"[60,70)",24.0,54.0,1.85,2,828.7291475506337,25017.0,1
221,53,F,24431,2009,"[50,60)",25.0,68.0,1.06,2,828.7291475506337,25017.0,1
222,40,F,11595,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
223,30,F,13668,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
224,30,M,11759,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
225,30,M,14309,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
226,45,M,13138,2015,"[40,50)",25.0,60.0,1.9,2,21.920310216782973,13122.5,1
226,45,M,13107,2016,"[40,50)",24.0,54.0,1.85,2,21.920310216782973,13122.5,1
227,50,F,17587,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
228,40,M,14912,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
229,35,F,16049,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
230,30,M,16097,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
231,45,M,10788,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
232,30,M,15606,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
233,40,M,11032,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
234,35,M,12897,2016,"[30,40)",24.0,54.0,1.85,2,795.4951288348659,13459.5,1
234,26,M,14022,2007,"[20,30)",28.0,69.0,1.2,2,795.4951288348659,13459.5,1
235,20,M,17212,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
236,50,F,19105,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
237,45,M,14091,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
238,35,M,17047,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
239,30,M,13432,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
240,20,F,13128,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
241,45,F,14492,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
242,30,F,11907,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
243,30,F,19028,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
244,40,F,14686,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
245,35,M,16092,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
246,35,M,14167,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
247,50,F,20711,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
248,34,M,10373,2009,"[30,40)",25.0,68.0,1.06,5,615.9689115531725,11154.2,1
248,36,M,11693,2011,"[30,40)",30.0,63.0,4.0,5,615.9689115531725,11154.2,1
248,40,M,11158,2016,"[40,50)",24.0,54.0,1.85,5,615.9689115531725,11154.2,1
248,35,M,11816,2010,"[30,40)",31.0,71.0,1.3,5,615.9689115531725,11154.2,1
248,31,M,10731,2006,"[30,40)",29.0,73.0,2.76,5,615.9689115531725,11154.2,1
249,35,M,12671,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
250,40,F,21234,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
251,45,F,16624,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
252,45,F,15860,2015,"[40,50)",25.0,60.0,1.9,6,776.1341808390265,16455.666666666668,1
252,42,F,15273,2009,"[40,50)",25.0,68.0,1.06,6,776.1341808390265,16455.666666666668,1
252,44,F,17074,2011,"[40,50)",30.0,63.0,4.0,6,776.1341808390265,16455.666666666668,1
252,45,F,16810,2012,"[40,50)",29.0,72.0,1.1,6,776.1341808390265,16455.666666666668,1
252,47,F,17320,2014,"[40,50)",33.0,76.0,3.0,6,776.1341808390265,16455.666666666668,1
252,45,F,16397,2016,"[40,50)",24.0,54.0,1.85,6,776.1341808390265,16455.666666666668,1
253,40,F,15162,2015,"[40,50)",25.0,60.0,1.9,2,1277.7419536040913,14258.5,1
253,40,F,13355,2016,"[40,50)",24.0,54.0,1.85,2,1277.7419536040913,14258.5,1
254,25,M,17655,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
255,40,F,25788,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
256,30,F,17726,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
257,35,M,11374,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
258,45,F,18161,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
259,30,M,18876,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
260,35,M,14056,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
261,45,M,12199,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
262,35,F,16955,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
263,35,M,17540,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
264,45,M,15637,2015,"[40,50)",25.0,60.0,1.9,2,171.82694782833104,15515.5,1
264,45,M,15394,2016,"[40,50)",24.0,54.0,1.85,2,171.82694782833104,15515.5,1
265,40,F,15406,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
266,45,F,17470,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
267,30,F,25776,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
268,40,F,14547,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
269,30,F,12861,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
270,35,M,17729,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
271,50,M,12561,2016,"[50,60)",24.0,54.0,1.85,6,316.56873924420694,12554.166666666666,1
271,48,M,12168,2012,"[40,50)",29.0,72.0,1.1,6,316.56873924420694,12554.166666666666,1
271,47,M,12303,2011,"[40,50)",30.0,63.0,4.0,6,316.56873924420694,12554.166666666666,1
271,46,M,12812,2010,"[40,50)",31.0,71.0,1.3,6,316.56873924420694,12554.166666666666,1
271,50,M,13017,2014,"[50,60)",33.0,76.0,3.0,6,316.56873924420694,12554.166666666666,1
271,50,M,12464,2015,"[50,60)",25.0,60.0,1.9,6,316.56873924420694,12554.166666666666,1
272,35,M,14046,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
273,45,M,12675,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
274,55,M,17368,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
275,35,M,13671,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
276,45,F,18196,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
277,40,M,15265,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
278,50,M,15030,2016,"[50,60)",24.0,54.0,1.85,2,1174.5043635508555,14199.5,1
278,39,M,13369,2003,"[30,40)",33.0,62.0,0.0,2,1174.5043635508555,14199.5,1
279,60,M,20535,2016,"[60,70)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
280,30,M,16105,2016,"[30,40)",24.0,54.0,1.85,2,419.31432124362266,15808.5,1
280,30,M,15512,2015,"[30,40)",25.0,60.0,1.9,2,419.31432124362266,15808.5,1
281,35,M,13745,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
282,35,F,19029,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
283,20,M,13172,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
284,25,F,20310,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
285,30,F,16221,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
286,35,F,16725,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
287,20,M,22658,2016,"[20,30)",24.0,54.0,1.85,2,3420.982607380517,20239.0,1
287,15,M,17820,2015,"[10,20)",25.0,60.0,1.9,2,3420.982607380517,20239.0,1
288,40,M,17248,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
289,35,M,14776,2016,"[30,40)",24.0,54.0,1.85,2,1929.6944058580882,16140.5,1
289,35,M,17505,2005,"[30,40)",30.0,70.0,2.37,2,1929.6944058580882,16140.5,1
290,50,F,19903,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
291,55,M,19612,2016,"[50,60)",24.0,54.0,1.85,2,463.86204845837517,19284.0,1
291,50,M,18956,2015,"[50,60)",25.0,60.0,1.9,2,463.86204845837517,19284.0,1
292,37,M,17377,2010,"[30,40)",31.0,71.0,1.3,4,1271.819529912427,16552.25,1
292,40,M,17399,2016,"[40,50)",24.0,54.0,1.85,4,1271.819529912427,16552.25,1
292,38,M,14702,2011,"[30,40)",30.0,63.0,4.0,4,1271.819529912427,16552.25,1
292,36,M,16731,2009,"[30,40)",25.0,68.0,1.06,4,1271.819529912427,16552.25,1
293,35,F,15678,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
294,35,M,16081,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
295,35,M,15191,2016,"[30,40)",24.0,54.0,1.85,2,1210.5668093913694,14335.0,1
295,35,M,13479,2015,"[30,40)",25.0,60.0,1.9,2,1210.5668093913694,14335.0,1
296,35,M,13341,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
297,40,M,17252,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
298,30,F,17376,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
299,45,F,14074,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
300,40,F,17219,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
301,45,M,18910,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
302,35,F,18201,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
303,45,M,14896,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
304,50,M,20341,2016,"[50,60)",24.0,54.0,1.85,3,1449.6473134294883,19466.333333333332,1
304,41,M,17793,2014,"[40,50)",33.0,76.0,3.0,3,1449.6473134294883,19466.333333333332,1
304,51,M,20265,2014,"[50,60)",33.0,76.0,3.0,3,1449.6473134294883,19466.333333333332,1
305,40,M,15427,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
306,20,M,19673,2016,"[20,30)",24.0,54.0,1.85,2,1694.9349545041543,18474.5,1
306,17,M,17276,2012,"[10,20)",29.0,72.0,1.1,2,1694.9349545041543,18474.5,1
307,35,M,13839,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
308,45,F,15137,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
309,25,M,17328,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
310,30,F,20270,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
311,35,F,17981,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
312,50,M,12285,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
313,50,M,11895,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
314,40,F,16252,2016,"[40,50)",24.0,54.0,1.85,3,1442.6913506822357,17185.333333333332,1
314,37,F,16457,2012,"[30,40)",29.0,72.0,1.1,3,1442.6913506822357,17185.333333333332,1
314,35,F,18847,2010,"[30,40)",31.0,71.0,1.3,3,1442.6913506822357,17185.333333333332,1
315,50,M,12652,2015,"[50,60)",25.0,60.0,1.9,2,436.9919907732864,12961.0,1
315,50,M,13270,2016,"[50,60)",24.0,54.0,1.85,2,436.9919907732864,12961.0,1
316,40,M,14038,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
317,50,M,14569,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
318,35,F,20171,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
319,20,F,20976,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
320,33,F,16664,2007,"[30,40)",28.0,69.0,1.2,4,3947.2125607826088,20224.5,1
320,20,F,22127,2016,"[20,30)",24.0,54.0,1.85,4,3947.2125607826088,20224.5,1
320,32,F,17241,2006,"[30,40)",29.0,73.0,2.76,4,3947.2125607826088,20224.5,1
320,20,F,24866,2015,"[20,30)",25.0,60.0,1.9,4,3947.2125607826088,20224.5,1
321,40,M,16203,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
322,27,M,15165,2011,"[20,30)",30.0,63.0,4.0,5,849.5456432705662,15134.4,1
322,30,M,14185,2016,"[30,40)",24.0,54.0,1.85,5,849.5456432705662,15134.4,1
322,30,M,15524,2014,"[30,40)",33.0,76.0,3.0,5,849.5456432705662,15134.4,1
322,30,M,14479,2015,"[30,40)",25.0,60.0,1.9,5,849.5456432705662,15134.4,1
322,28,M,16319,2012,"[20,30)",29.0,72.0,1.1,5,849.5456432705662,15134.4,1
323,40,M,14803,2014,"[40,50)",33.0,76.0,3.0,3,1267.9278370632928,13403.0,1
323,40,M,12332,2016,"[40,50)",24.0,54.0,1.85,3,1267.9278370632928,13403.0,1
323,40,M,13074,2015,"[40,50)",25.0,60.0,1.9,3,1267.9278370632928,13403.0,1
324,40,M,12578,2015,"[40,50)",25.0,60.0,1.9,4,420.84042898308456,12794.0,1
324,35,M,13360,2008,"[30,40)",27.0,68.0,0.79,4,420.84042898308456,12794.0,1
324,36,M,12392,2009,"[30,40)",25.0,68.0,1.06,4,420.84042898308456,12794.0,1
324,40,M,12846,2016,"[40,50)",24.0,54.0,1.85,4,420.84042898308456,12794.0,1
325,30,F,17409,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
326,55,M,19757,2015,"[50,60)",25.0,60.0,1.9,6,1223.2746897842146,20015.833333333332,1
326,57,M,22040,2014,"[50,60)",33.0,76.0,3.0,6,1223.2746897842146,20015.833333333332,1
326,54,M,19114,2011,"[50,60)",30.0,63.0,4.0,6,1223.2746897842146,20015.833333333332,1
326,55,M,20008,2016,"[50,60)",24.0,54.0,1.85,6,1223.2746897842146,20015.833333333332,1
326,55,M,18554,2012,"[50,60)",29.0,72.0,1.1,6,1223.2746897842146,20015.833333333332,1
326,53,M,20622,2010,"[50,60)",31.0,71.0,1.3,6,1223.2746897842146,20015.833333333332,1
327,40,F,17503,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
328,20,M,25698,2016,"[20,30)",24.0,54.0,1.85,2,1407.1424945612296,24703.0,1
328,19,M,23708,2011,"[10,20)",30.0,63.0,4.0,2,1407.1424945612296,24703.0,1
329,45,M,19055,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
330,40,F,15619,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
331,55,M,14625,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
332,30,F,15557,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
333,25,F,14084,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
334,40,F,13494,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
335,45,F,18901,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
336,55,M,13786,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
337,40,M,16010,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
338,30,M,10585,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
339,20,M,16346,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
340,30,M,13098,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
341,39,M,18890,2009,"[30,40)",25.0,68.0,1.06,3,2372.9286405902167,17228.666666666668,1
341,31,M,18285,2007,"[30,40)",28.0,69.0,1.2,3,2372.9286405902167,17228.666666666668,1
341,30,M,14511,2016,"[30,40)",24.0,54.0,1.85,3,2372.9286405902167,17228.666666666668,1
342,45,M,14535,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
343,35,M,14312,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
344,45,M,21143,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
345,25,F,23238,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
346,20,F,19641,2015,"[20,30)",25.0,60.0,1.9,3,1426.669898750233,18614.0,1
346,23,F,16985,2014,"[20,30)",33.0,76.0,3.0,3,1426.669898750233,18614.0,1
346,25,F,19216,2016,"[20,30)",24.0,54.0,1.85,3,1426.669898750233,18614.0,1
347,54,M,15441,2007,"[50,60)",28.0,69.0,1.2,7,877.9481490275792,16461.571428571428,1
347,40,M,16565,2016,"[40,50)",24.0,54.0,1.85,7,877.9481490275792,16461.571428571428,1
347,52,M,15579,2010,"[50,60)",31.0,71.0,1.3,7,877.9481490275792,16461.571428571428,1
347,35,M,16974,2016,"[30,40)",24.0,54.0,1.85,7,877.9481490275792,16461.571428571428,1
347,44,M,16362,2014,"[40,50)",33.0,76.0,3.0,7,877.9481490275792,16461.571428571428,1
347,40,M,16272,2015,"[40,50)",25.0,60.0,1.9,7,877.9481490275792,16461.571428571428,1
347,52,M,18038,2007,"[50,60)",28.0,69.0,1.2,7,877.9481490275792,16461.571428571428,1
